index,deep_label,deep_pred,deep_score,micro_emotion,micro_score,fusion_result,micro_score_anger,micro_score_disgust,micro_score_fear,micro_score_happiness,micro_score_sadness,micro_score_surprise
169,fake,fake,0.1592,fear,0.6206,SPOOF,0.14091600477695465,0.1413850039243698,0.620602011680603,0.030768999829888344,0.026822000741958618,0.03950599953532219
170,fake,fake,0.1408,disgust,0.6456,SPOOF,0.024126000702381134,0.645566999912262,0.02657799981534481,0.038676999509334564,0.02812900021672249,0.2369219958782196
171,fake,fake,0.1541,fear,0.8002,SPOOF,0.05345200002193451,0.02204200066626072,0.8001909852027893,0.011687000282108784,0.008686999790370464,0.10394100099802017
172,fake,fake,0.0356,fear,0.9811,SPOOF,0.004391999915242195,0.0014009999576956034,0.9811310172080994,0.0019039999460801482,0.000674000009894371,0.01049800030887127
173,fake,fake,0.0352,fear,0.9841,SPOOF,0.004389999900013208,0.004898999817669392,0.9840750098228455,0.0015979999443516135,0.0007820000173524022,0.004255000036209822
174,fake,fake,0.0394,fear,0.9987,SPOOF,0.00036899998667649925,0.0006360000115819275,0.9986630082130432,7.999999797903001e-05,3.600000127335079e-05,0.00021600000036414713
175,fake,fake,0.0573,surprise,0.6001,SPOOF,0.011165999807417393,0.2948260009288788,0.010254999622702599,0.03495299816131592,0.04868600144982338,0.6001139879226685
176,fake,fake,0.0462,fear,0.5934,SPOOF,0.11685600131750107,0.038805000483989716,0.5933809876441956,0.02260500006377697,0.013783999718725681,0.21456900238990784
177,fake,fake,0.0371,surprise,0.4199,SPOOF,0.03017899952828884,0.10353299975395203,0.04006899893283844,0.03316099941730499,0.373198002576828,0.41986000537872314
178,fake,fake,0.0424,sadness,0.4916,SPOOF,0.07135099917650223,0.11918199807405472,0.05183200165629387,0.05353499948978424,0.4915499985218048,0.21254900097846985
179,fake,fake,0.0715,sadness,0.5292,SPOOF,0.06390400230884552,0.11441999673843384,0.040196001529693604,0.04824100062251091,0.5291799902915955,0.20406000316143036
180,fake,fake,0.1292,disgust,0.9858,SPOOF,0.0010659999679774046,0.9858459830284119,0.0008590000215917826,0.0004039999912492931,0.0008520000264979899,0.010974000208079815
181,fake,fake,0.2662,surprise,0.267,SPOOF,0.25054800510406494,0.1635800004005432,0.05358000099658966,0.09339900314807892,0.17189499735832214,0.26699700951576233
182,fake,fake,0.3558,happiness,0.7409,SPOOF,0.04996800050139427,0.044610001146793365,0.019756000488996506,0.7409260272979736,0.07020899653434753,0.07452999800443649
183,fake,fake,0.236,happiness,0.7995,SPOOF,0.09130199998617172,0.01893099956214428,0.014446999877691269,0.7994539737701416,0.012403000146150589,0.06346400082111359
184,fake,fake,0.1456,happiness,0.9411,SPOOF,0.014798999764025211,0.006364999804645777,0.005421999841928482,0.9410520195960999,0.00317799998447299,0.029184000566601753
185,fake,fake,0.0151,disgust,0.9623,SPOOF,0.00787500012665987,0.9623259902000427,0.0028260000981390476,0.014291999861598015,0.006835999898612499,0.00584599981084466
186,fake,fake,0.1426,happiness,0.549,SPOOF,0.3731420040130615,0.015203000046312809,0.008520999923348427,0.5490239858627319,0.01139300037175417,0.04271800071001053
187,fake,fake,0.1322,happiness,0.9565,SPOOF,0.003780999919399619,0.001858999952673912,0.0025710000190883875,0.956466019153595,0.0015079999575391412,0.03381500020623207
188,fake,fake,0.404,happiness,0.9738,SPOOF,0.0043669999577105045,0.0022460001055151224,0.00171999994199723,0.9737560153007507,0.001142999972216785,0.01676899939775467
189,fake,fake,0.5166,happiness,0.9317,SPOOF,0.006333000026643276,0.00202700006775558,0.003530000103637576,0.9317200183868408,0.0016280000563710928,0.054760999977588654
190,fake,fake,0.1718,happiness,0.9565,SPOOF,0.030193999409675598,0.0015569999814033508,0.002216000109910965,0.9565460085868835,0.0017689999658614397,0.007718000095337629
191,fake,fake,0.2599,happiness,0.9749,SPOOF,0.0037609999999403954,0.0019310000352561474,0.002460000105202198,0.9749270081520081,0.0010209999745711684,0.01590000092983246
192,fake,fake,0.3692,anger,0.5861,SPOOF,0.5860679745674133,0.1243169978260994,0.03237900137901306,0.19044999778270721,0.044231999665498734,0.022552000358700752
193,fake,fake,0.1408,happiness,0.5145,SPOOF,0.31127798557281494,0.04654200002551079,0.008735000155866146,0.5145260095596313,0.019088000059127808,0.09983000159263611
194,fake,fake,0.1784,happiness,0.9474,SPOOF,0.009517000056803226,0.0020630001090466976,0.002010999945923686,0.9473609924316406,0.0026700000744313,0.03637799993157387
195,fake,fake,0.0769,happiness,0.8944,SPOOF,0.03596600145101547,0.006818000227212906,0.0026630000211298466,0.8944309949874878,0.005154000129550695,0.05496799945831299
196,fake,fake,0.0411,happiness,0.9637,SPOOF,0.008282000198960304,0.005293999798595905,0.0027570000384002924,0.9637219905853271,0.0031250000465661287,0.016820000484585762
197,fake,fake,0.1698,happiness,0.9814,SPOOF,0.0011480000102892518,0.0005890000029467046,0.0010219999821856618,0.9813600182533264,0.0005799999926239252,0.015301000326871872
198,fake,fake,0.0209,happiness,0.9385,SPOOF,0.020371999591588974,0.009372999891638756,0.003819999983534217,0.9384790062904358,0.008794999681413174,0.019161000847816467
199,fake,fake,0.0325,happiness,0.8594,SPOOF,0.045974001288414,0.036504000425338745,0.010445999912917614,0.8594059944152832,0.015546999871730804,0.03212299942970276
200,fake,fake,0.0172,surprise,0.8655,SPOOF,0.0016639999812468886,0.005179000087082386,0.0022879999596625566,0.12251199781894684,0.0028639999218285084,0.8654929995536804
